,flight_id,precipitation,wind,dep_delay,flight_date,sched_dep_time,sched_arr_time,carrier_code,carrier,flight_number,origin,origin_name,origin_city,origin_country,dest,dest_name,dest_city,dest_country,distance_km,aircraft_type
2440,U26387-989900,Dry,Breezy,3,2024-05-03,19:20,20:34,U2,easyJet,U26387,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Narrowbody
2441,FR195-128522,Dry,Windy,0,2024-08-30,11:50,12:26,FR,Ryanair,FR195,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Widebody
2442,U27920-160788,Light,Calm,9,2024-06-13,20:15,21:27,U2,easyJet,U27920,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Regional
2443,FR3869-974058,Dry,Calm,1,2024-04-29,12:25,13:33,FR,Ryanair,FR3869,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Widebody
2444,FR147-647284,Dry,Breezy,1,2024-07-22,20:40,21:46,FR,Ryanair,FR147,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Narrowbody
2445,U26013-478539,Dry,Breezy,3,2024-10-19,12:50,13:46,U2,easyJet,U26013,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Regional
2446,U26734-925065,Heavy,Windy,1,2024-08-18,09:00,09:30,U2,easyJet,U26734,BFS,Belfast International Airport,Belfast,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,176,Narrowbody
2447,FR7394-289828,Heavy,Breezy,36,2024-07-19,18:30,19:33,FR,Ryanair,FR7394,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Widebody
2448,U23236-249162,Dry,Calm,30,2024-12-06,07:25,08:17,U2,easyJet,U23236,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Widebody
2449,BA3539-451632,Dry,Calm,2,2024-05-16,12:35,13:00,BA,British Airways,BA3539,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Widebody
2450,FR5592-796862,Light,Calm,3,2024-04-01,19:10,19:24,FR,Ryanair,FR5592,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Regional
2451,BA9270-627965,Dry,Breezy,2,2024-11-26,20:15,20:39,BA,British Airways,BA9270,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Regional
2452,BA1020-550966,Dry,Breezy,10,2024-02-07,18:05,18:40,BA,British Airways,BA1020,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Narrowbody
2453,BA4659-231415,Moderate,Breezy,0,2024-12-21,06:00,06:27,BA,British Airways,BA4659,LCY,London City Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,36,Widebody
2454,BA2136-475186,Dry,Calm,0,2024-03-15,18:35,18:57,BA,British Airways,BA2136,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
2455,FR6878-802266,Dry,Windy,2,2024-08-11,13:50,14:55,FR,Ryanair,FR6878,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Widebody
2456,U23529-036462,Light,Windy,1,2024-02-20,15:55,16:21,U2,easyJet,U23529,BFS,Belfast International Airport,Belfast,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,176,Narrowbody
2457,FR7684-409632,Dry,Breezy,0,2024-10-02,16:45,17:47,FR,Ryanair,FR7684,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Widebody
2458,FR2341-449300,Dry,Calm,0,2024-11-11,08:05,08:32,FR,Ryanair,FR2341,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Narrowbody
2459,FR2992-066686,Light,Windy,28,2024-06-12,22:05,22:47,FR,Ryanair,FR2992,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Regional
2460,FR0426-112028,Dry,Breezy,31,2024-09-23,21:05,21:21,FR,Ryanair,FR0426,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
2461,BA6002-871713,Dry,Windy,0,2024-03-01,07:45,08:21,BA,British Airways,BA6002,BFS,Belfast International Airport,Belfast,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,176,Regional
2462,EI780-709457,Dry,Calm,5,2024-08-21,16:20,17:16,EI,Aer Lingus,EI780,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Widebody
2463,BA6630-065737,Dry,Calm,7,2024-06-08,16:35,17:24,BA,British Airways,BA6630,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Widebody
2464,EI9226-301278,Dry,Calm,5,2024-04-04,20:20,20:55,EI,Aer Lingus,EI9226,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Narrowbody
2465,BA8763-291114,Heavy,Windy,0,2024-02-17,19:25,20:25,BA,British Airways,BA8763,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Narrowbody
2466,FR4994-383914,Dry,Calm,0,2024-07-12,14:45,15:58,FR,Ryanair,FR4994,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Widebody
2467,U21893-077200,Dry,Calm,1,2024-03-15,13:20,13:48,U2,easyJet,U21893,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Regional
2468,EI6683-917033,Moderate,Windy,33,2024-11-28,12:40,13:42,EI,Aer Lingus,EI6683,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Widebody
2469,FR6347-600863,Dry,VeryWindy,15,2024-10-27,20:45,21:44,FR,Ryanair,FR6347,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Regional
2470,FR4559-575672,Dry,Calm,6,2024-07-08,23:20,00:17,FR,Ryanair,FR4559,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Narrowbody
2471,BA7835-973082,Dry,Breezy,3,2024-11-05,01:30,02:28,BA,British Airways,BA7835,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Widebody
2472,FR6776-094596,Moderate,Breezy,0,2024-09-02,05:00,05:53,FR,Ryanair,FR6776,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Regional
2473,FR178-693893,Moderate,Calm,4,2024-10-23,17:05,17:31,FR,Ryanair,FR178,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Narrowbody
2474,BA9880-510043,Light,VeryWindy,2,2024-10-12,04:00,04:55,BA,British Airways,BA9880,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Regional
2475,EI6439-350975,Dry,Breezy,4,2024-06-19,13:45,14:00,EI,Aer Lingus,EI6439,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Regional
2476,FR3938-918205,Dry,Breezy,3,2024-07-04,10:30,11:21,FR,Ryanair,FR3938,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
2477,U25808-301630,Dry,Calm,4,2024-12-31,08:55,09:22,U2,easyJet,U25808,LGW,London Gatwick Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,40,Widebody
2478,FR2874-674883,Moderate,Calm,20,2024-02-25,00:55,01:53,FR,Ryanair,FR2874,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Regional
2479,BA2851-182654,Moderate,Breezy,7,2024-07-10,21:35,22:22,BA,British Airways,BA2851,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Widebody
2480,FR5942-474523,Dry,Calm,5,2024-07-25,22:40,23:38,FR,Ryanair,FR5942,LHR,London Heathrow Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,450,Narrowbody
2481,FR5056-805053,Dry,Windy,6,2024-09-30,20:30,20:48,FR,Ryanair,FR5056,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Widebody
2482,EI191-996107,Dry,Calm,0,2024-06-28,12:50,13:57,EI,Aer Lingus,EI191,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Regional
2483,EI1281-672633,Moderate,Windy,2,2024-06-01,19:10,20:13,EI,Aer Lingus,EI1281,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Widebody
2484,U22937-859093,Light,Breezy,4,2024-10-05,16:40,17:39,U2,easyJet,U22937,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Narrowbody
2485,EI2846-909393,Dry,Breezy,11,2024-07-11,13:30,14:33,EI,Aer Lingus,EI2846,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Narrowbody
2486,FR358-827323,Heavy,Breezy,39,2024-02-14,21:50,22:14,FR,Ryanair,FR358,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Widebody
2487,BA085-880748,Light,Breezy,0,2024-08-04,08:55,10:04,BA,British Airways,BA085,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Narrowbody
2488,BA0292-840401,Dry,Breezy,12,2024-02-25,03:15,04:26,BA,British Airways,BA0292,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Narrowbody
2489,BA3546-887585,Dry,VeryWindy,1,2024-11-17,11:40,11:57,BA,British Airways,BA3546,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Regional
2490,U25687-970628,Moderate,Breezy,1,2024-03-02,05:50,06:38,U2,easyJet,U25687,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Narrowbody
2491,FR2569-745308,Dry,Calm,14,2024-06-10,05:30,06:43,FR,Ryanair,FR2569,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Widebody
2492,FR8885-268858,Dry,Calm,15,2024-08-14,13:55,14:56,FR,Ryanair,FR8885,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Narrowbody
2493,BA5234-501434,Dry,Calm,0,2024-06-05,07:50,08:03,BA,British Airways,BA5234,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Regional
2494,FR3907-411750,Dry,Calm,0,2024-11-16,11:05,12:02,FR,Ryanair,FR3907,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Widebody
2495,EI7437-359665,Dry,Calm,0,2024-09-10,16:40,17:08,EI,Aer Lingus,EI7437,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Widebody
2496,FR1241-622932,Light,VeryWindy,6,2024-05-05,14:00,15:12,FR,Ryanair,FR1241,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Widebody
2497,U24543-933982,Light,Calm,5,2024-01-31,11:40,12:25,U2,easyJet,U24543,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Widebody
2498,U21081-002514,Dry,Breezy,2,2024-12-18,20:05,21:06,U2,easyJet,U21081,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Widebody
2499,BA0370-037709,Dry,Calm,4,2024-05-16,09:50,10:18,BA,British Airways,BA0370,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Narrowbody
2500,FR7154-520904,Light,Breezy,0,2024-10-07,01:05,01:28,FR,Ryanair,FR7154,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Narrowbody
2501,BA6315-285272,Light,Windy,8,2024-09-11,05:10,06:00,BA,British Airways,BA6315,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Regional
2502,U20111-792403,Light,Breezy,2,2024-04-15,06:15,06:31,U2,easyJet,U20111,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
2503,U25220-292037,Dry,Calm,0,2024-10-24,09:30,10:25,U2,easyJet,U25220,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Regional
2504,BA6841-000560,Moderate,Breezy,25,2024-04-22,09:40,10:21,BA,British Airways,BA6841,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Narrowbody
2505,EI9648-533682,Dry,Breezy,0,2024-11-27,08:35,08:55,EI,Aer Lingus,EI9648,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Regional
2506,EI7774-871745,Dry,Breezy,0,2024-04-19,20:10,21:11,EI,Aer Lingus,EI7774,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Narrowbody
2507,FR2031-644505,Light,Breezy,5,2024-08-20,11:25,12:31,FR,Ryanair,FR2031,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Narrowbody
2508,BA9563-719833,Dry,Breezy,0,2024-11-12,23:55,00:34,BA,British Airways,BA9563,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Widebody
2509,EI5044-240623,Light,Calm,7,2024-04-17,06:50,07:26,EI,Aer Lingus,EI5044,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Regional
2510,FR188-949049,Dry,Breezy,2,2024-02-15,11:25,12:28,FR,Ryanair,FR188,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
2511,EI4979-226406,Moderate,Windy,5,2024-12-13,13:50,14:57,EI,Aer Lingus,EI4979,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Narrowbody
2512,U27492-529832,Light,VeryWindy,18,2024-11-18,07:55,08:59,U2,easyJet,U27492,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
2513,EI4045-250008,Moderate,Calm,0,2024-10-29,18:25,19:31,EI,Aer Lingus,EI4045,LHR,London Heathrow Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,523,Widebody
2514,U26460-042568,Dry,Calm,5,2024-05-11,08:15,09:15,U2,easyJet,U26460,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Widebody
2515,EI821-201046,Dry,Breezy,3,2024-03-03,13:30,14:33,EI,Aer Lingus,EI821,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Narrowbody
2516,BA4732-357109,Dry,Breezy,4,2024-09-02,09:25,09:45,BA,British Airways,BA4732,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Widebody
2517,BA3552-748515,Light,Windy,0,2024-09-07,00:15,00:54,BA,British Airways,BA3552,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Widebody
2518,BA8950-635899,Dry,Calm,0,2024-02-29,06:05,07:13,BA,British Airways,BA8950,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Widebody
2519,EI8765-282834,Light,Breezy,3,2024-06-24,11:50,12:04,EI,Aer Lingus,EI8765,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Widebody
2520,BA1957-995680,Light,Breezy,2,2024-05-26,23:10,00:26,BA,British Airways,BA1957,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Narrowbody
2521,FR1348-547572,Moderate,Breezy,38,2024-01-19,20:30,21:39,FR,Ryanair,FR1348,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Regional
2522,EI9467-469428,Dry,Breezy,2,2024-04-14,19:25,20:25,EI,Aer Lingus,EI9467,LHR,London Heathrow Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,450,Widebody
2523,FR2198-789560,Dry,Calm,7,2024-04-23,08:10,08:38,FR,Ryanair,FR2198,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Regional
2524,BA3814-692489,Dry,Breezy,1,2024-11-07,12:00,12:22,BA,British Airways,BA3814,BFS,Belfast International Airport,Belfast,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,138,Narrowbody
2525,BA3639-753940,Dry,Calm,1,2024-10-13,21:25,22:40,BA,British Airways,BA3639,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Regional
2526,FR6935-152023,Dry,Breezy,3,2024-11-28,06:00,06:59,FR,Ryanair,FR6935,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Widebody
2527,BA728-131094,Moderate,Breezy,0,2024-05-03,17:35,18:43,BA,British Airways,BA728,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Regional
2528,U22861-095456,Light,Calm,0,2024-10-16,00:35,01:36,U2,easyJet,U22861,LHR,London Heathrow Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,523,Regional
2529,EI8739-338218,Light,Windy,1,2024-04-02,17:15,17:43,EI,Aer Lingus,EI8739,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Regional
2530,BA6004-888333,Heavy,Calm,6,2024-12-02,18:10,19:15,BA,British Airways,BA6004,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Regional
2531,BA4583-791426,Dry,Windy,0,2024-01-22,12:35,13:41,BA,British Airways,BA4583,LHR,London Heathrow Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,523,Narrowbody
2532,FR7738-884739,Light,Calm,8,2024-03-15,14:55,16:03,FR,Ryanair,FR7738,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Widebody
2533,EI3092-115513,Dry,Breezy,0,2024-06-15,07:30,08:06,EI,Aer Lingus,EI3092,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Regional
2534,BA9536-442747,Dry,Calm,1,2024-10-23,19:35,20:04,BA,British Airways,BA9536,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Regional
2535,EI1112-588971,Dry,Breezy,4,2024-03-06,19:40,20:24,EI,Aer Lingus,EI1112,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Narrowbody
2536,U29363-294966,Light,Windy,7,2024-04-07,09:05,10:07,U2,easyJet,U29363,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Widebody
2537,FR8806-882429,Dry,Breezy,8,2024-09-24,05:00,05:17,FR,Ryanair,FR8806,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Widebody
2538,U21800-821417,Light,VeryWindy,0,2024-11-05,11:15,11:40,U2,easyJet,U21800,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Narrowbody
2539,EI4986-681431,Light,Breezy,4,2024-10-25,16:25,17:01,EI,Aer Lingus,EI4986,SNN,Shannon Airport,Shannon,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,281,Regional
2540,U24823-785149,Dry,Windy,15,2024-09-03,19:15,19:51,U2,easyJet,U24823,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Widebody
2541,FR2524-467043,Moderate,Calm,9,2024-06-24,03:30,04:03,FR,Ryanair,FR2524,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Widebody
2542,EI7946-006787,Light,Breezy,2,2024-02-16,13:50,14:35,EI,Aer Lingus,EI7946,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Regional
2543,BA9764-511368,Dry,Windy,43,2024-10-03,03:05,03:55,BA,British Airways,BA9764,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Regional
2544,BA2716-024481,Light,Calm,9,2024-10-20,13:05,14:17,BA,British Airways,BA2716,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Narrowbody
2545,EI7611-950485,Light,Breezy,3,2024-05-15,18:30,19:29,EI,Aer Lingus,EI7611,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Narrowbody
2546,FR2431-085128,Heavy,Breezy,41,2024-02-28,00:55,01:34,FR,Ryanair,FR2431,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Regional
2547,EI6505-600807,Dry,Breezy,2,2024-11-22,03:00,03:58,EI,Aer Lingus,EI6505,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Regional
2548,FR2557-381322,Light,Breezy,2,2024-07-24,22:20,23:28,FR,Ryanair,FR2557,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Regional
2549,EI7924-617835,Dry,Breezy,4,2024-05-24,21:15,22:09,EI,Aer Lingus,EI7924,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Narrowbody
2550,BA5165-774594,Moderate,Calm,38,2024-12-28,07:55,08:15,BA,British Airways,BA5165,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Regional
2551,BA8269-352251,Dry,Calm,0,2024-02-14,21:45,22:13,BA,British Airways,BA8269,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Regional
2552,U29538-988408,Dry,Windy,0,2024-10-09,23:10,00:04,U2,easyJet,U29538,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Widebody
2553,FR3788-428841,Light,Breezy,20,2024-11-01,17:25,18:32,FR,Ryanair,FR3788,LGW,London Gatwick Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,561,Widebody
2554,EI1475-194627,Light,Calm,5,2024-09-18,14:45,15:47,EI,Aer Lingus,EI1475,LHR,London Heathrow Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,450,Narrowbody
