,flight_id,precipitation,wind,dep_delay,carrier,origin_name,origin_city,origin_country,dest_name,dest_city,dest_country,distance_km,aircraft_type,scheduled_departure
2313,BA3457-852671,Dry,Calm,2,British Airways,Glasgow Airport,Glasgow,United Kingdom,Dublin Airport,Dublin,Ireland,297,Widebody,2024-08-25 15:57:00
2314,FR4260-067607,Dry,Breezy,3,Ryanair,London City Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,36,Regional,2024-10-05 18:34:00
2315,EI9342-587299,Moderate,Calm,0,Aer Lingus,Shannon Airport,Shannon,Ireland,Glasgow Airport,Glasgow,United Kingdom,457,Widebody,2024-05-26 06:36:00
2316,BA7924-179577,Dry,Windy,38,British Airways,London Heathrow Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,594,Widebody,2024-09-28 08:37:00
2317,U21702-555219,Light,Calm,8,easyJet,Belfast International Airport,Belfast,United Kingdom,London City Airport,London,United Kingdom,546,Narrowbody,2024-08-28 08:30:00
2318,EI2977-201795,Dry,Breezy,0,Aer Lingus,London Heathrow Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,594,Regional,2024-04-24 10:11:00
2319,FR4917-834665,Light,Calm,0,Ryanair,Glasgow Airport,Glasgow,United Kingdom,Shannon Airport,Shannon,Ireland,457,Widebody,2024-04-21 06:38:00
2320,EI9526-107660,Light,Calm,7,Aer Lingus,Belfast International Airport,Belfast,United Kingdom,London City Airport,London,United Kingdom,546,Narrowbody,2024-03-16 06:23:00
2321,BA1651-836584,Light,Breezy,0,British Airways,Belfast International Airport,Belfast,United Kingdom,London City Airport,London,United Kingdom,546,Narrowbody,2024-02-20 15:37:00
2322,EI9583-073364,Dry,Calm,35,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,Dublin Airport,Dublin,Ireland,297,Widebody,2024-06-28 20:35:00
2323,U29234-042205,Moderate,Windy,15,easyJet,Belfast International Airport,Belfast,United Kingdom,Shannon Airport,Shannon,Ireland,281,Narrowbody,2024-11-11 06:46:00
2324,FR8804-126084,Light,Windy,16,Ryanair,Glasgow Airport,Glasgow,United Kingdom,London City Airport,London,United Kingdom,568,Narrowbody,2024-03-28 10:12:00
2325,EI7889-637548,Light,Breezy,2,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,Dublin Airport,Dublin,Ireland,297,Regional,2024-12-09 12:42:00
2326,BA4106-126160,Dry,Calm,8,British Airways,Dublin Airport,Dublin,Ireland,London Heathrow Airport,London,United Kingdom,450,Widebody,2024-07-02 08:54:00
2327,EI6191-463609,Dry,Windy,38,Aer Lingus,Belfast International Airport,Belfast,United Kingdom,London Gatwick Airport,London,United Kingdom,561,Narrowbody,2024-03-07 16:08:00
2328,FR7368-811831,Dry,Breezy,15,Ryanair,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Narrowbody,2024-07-29 07:28:00
2329,EI3108-007894,Moderate,Very Windy,7,Aer Lingus,London City Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,546,Widebody,2024-05-04 21:05:00
2330,EI3985-197491,Dry,Very Windy,25,Aer Lingus,London Gatwick Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,561,Narrowbody,2024-01-05 07:56:00
2331,BA7904-625554,Light,Calm,6,British Airways,Shannon Airport,Shannon,Ireland,Glasgow Airport,Glasgow,United Kingdom,457,Widebody,2024-09-01 04:53:00
2332,FR7255-167640,Dry,Calm,0,Ryanair,Belfast International Airport,Belfast,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,176,Widebody,2024-10-15 21:43:00
2333,U20496-803830,Dry,Calm,0,easyJet,Shannon Airport,Shannon,Ireland,Dublin Airport,Dublin,Ireland,195,Widebody,2024-07-15 06:36:00
2334,EI5124-135694,Dry,Breezy,7,Aer Lingus,London Gatwick Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,40,Widebody,2024-08-27 10:36:00
2335,FR076-750829,Dry,Very Windy,7,Ryanair,Glasgow Airport,Glasgow,United Kingdom,London City Airport,London,United Kingdom,568,Narrowbody,2024-07-02 01:16:00
2336,FR7383-685325,Moderate,Windy,18,Ryanair,Belfast International Airport,Belfast,United Kingdom,Dublin Airport,Dublin,Ireland,138,Widebody,2024-09-09 17:31:00
2337,U21657-546705,Moderate,Very Windy,25,easyJet,Belfast International Airport,Belfast,United Kingdom,London Gatwick Airport,London,United Kingdom,561,Narrowbody,2024-03-19 23:55:00
2338,BA5718-016256,Dry,Breezy,6,British Airways,Glasgow Airport,Glasgow,United Kingdom,London City Airport,London,United Kingdom,568,Narrowbody,2024-06-17 16:19:00
2339,FR1943-038399,Moderate,Calm,32,Ryanair,Dublin Airport,Dublin,Ireland,Belfast International Airport,Belfast,United Kingdom,138,Regional,2024-01-23 19:20:00
2340,U21338-085763,Light,Breezy,24,easyJet,Shannon Airport,Shannon,Ireland,London Heathrow Airport,London,United Kingdom,594,Narrowbody,2024-06-27 09:29:00
2341,EI598-720216,Dry,Windy,6,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,London City Airport,London,United Kingdom,568,Narrowbody,2024-06-28 11:02:00
2342,BA9588-822547,Dry,Calm,3,British Airways,London Gatwick Airport,London,United Kingdom,London City Airport,London,United Kingdom,42,Widebody,2024-07-31 08:16:00
2343,BA5197-771860,Dry,Calm,2,British Airways,Glasgow Airport,Glasgow,United Kingdom,London City Airport,London,United Kingdom,568,Narrowbody,2024-04-06 10:31:00
2344,BA3544-214911,Dry,Windy,7,British Airways,London Gatwick Airport,London,United Kingdom,London City Airport,London,United Kingdom,42,Regional,2024-01-19 09:59:00
2345,U28993-453505,Dry,Calm,0,easyJet,London City Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,546,Widebody,2024-10-01 07:25:00
2346,U25313-905597,Dry,Calm,0,easyJet,London Heathrow Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,450,Narrowbody,2024-07-09 11:34:00
2347,FR1254-337411,Dry,Calm,6,Ryanair,London Heathrow Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,40,Regional,2024-07-31 18:05:00
2348,EI7459-338003,Dry,Calm,7,Aer Lingus,Dublin Airport,Dublin,Ireland,London City Airport,London,United Kingdom,478,Widebody,2024-12-18 12:10:00
2349,U22591-859935,Dry,Breezy,0,easyJet,Belfast International Airport,Belfast,United Kingdom,London City Airport,London,United Kingdom,546,Widebody,2024-05-26 08:26:00
2350,FR7210-287250,Dry,Breezy,6,Ryanair,London Heathrow Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,555,Widebody,2024-10-01 08:37:00
2351,BA5409-302274,Light,Calm,9,British Airways,Glasgow Airport,Glasgow,United Kingdom,London Heathrow Airport,London,United Kingdom,555,Regional,2024-09-27 16:21:00
2352,BA4597-340505,Dry,Calm,3,British Airways,Shannon Airport,Shannon,Ireland,Belfast International Airport,Belfast,United Kingdom,281,Narrowbody,2024-04-06 14:05:00
2353,U28822-895028,Dry,Calm,2,easyJet,Shannon Airport,Shannon,Ireland,London Heathrow Airport,London,United Kingdom,594,Narrowbody,2024-02-01 22:30:00
2354,U26707-498723,Dry,Calm,1,easyJet,London Gatwick Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,561,Regional,2024-11-05 13:36:00
2355,BA7421-586334,Heavy,Breezy,32,British Airways,Shannon Airport,Shannon,Ireland,London Gatwick Airport,London,United Kingdom,623,Widebody,2024-02-03 14:41:00
2356,U28572-581478,Dry,Calm,2,easyJet,Glasgow Airport,Glasgow,United Kingdom,London Heathrow Airport,London,United Kingdom,555,Widebody,2024-09-14 12:42:00
2357,U25945-738603,Dry,Breezy,12,easyJet,London Gatwick Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,595,Widebody,2024-11-25 14:00:00
2358,EI5795-044276,Heavy,Windy,33,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,London Gatwick Airport,London,United Kingdom,595,Widebody,2024-01-05 23:37:00
2359,EI5227-482294,Dry,Calm,4,Aer Lingus,Dublin Airport,Dublin,Ireland,Shannon Airport,Shannon,Ireland,195,Widebody,2024-05-25 13:36:00
2360,U23444-190165,Dry,Breezy,0,easyJet,London Heathrow Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,40,Widebody,2024-02-03 08:09:00
2361,BA4888-654111,Dry,Calm,0,British Airways,Glasgow Airport,Glasgow,United Kingdom,London Gatwick Airport,London,United Kingdom,595,Widebody,2024-11-01 18:59:00
2362,U29251-166519,Dry,Calm,3,easyJet,London Gatwick Airport,London,United Kingdom,London City Airport,London,United Kingdom,42,Widebody,2024-03-24 02:09:00
2363,FR3585-811652,Dry,Windy,0,Ryanair,London Heathrow Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,594,Widebody,2024-04-15 22:12:00
2364,BA4575-939855,Dry,Calm,0,British Airways,Dublin Airport,Dublin,Ireland,London Gatwick Airport,London,United Kingdom,485,Widebody,2024-04-07 19:55:00
2365,EI4532-991535,Light,Breezy,5,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,London Heathrow Airport,London,United Kingdom,555,Regional,2024-08-19 11:43:00
2366,EI7418-502621,Dry,Breezy,3,Aer Lingus,London City Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,42,Regional,2024-10-09 13:24:00
2367,U29025-616047,Dry,Windy,1,easyJet,Glasgow Airport,Glasgow,United Kingdom,London Gatwick Airport,London,United Kingdom,595,Regional,2024-02-10 07:20:00
2368,U28285-885874,Light,Breezy,2,easyJet,London Heathrow Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,40,Narrowbody,2024-09-21 19:26:00
2369,EI4563-077022,Dry,Windy,2,Aer Lingus,Shannon Airport,Shannon,Ireland,London City Airport,London,United Kingdom,627,Regional,2024-01-23 04:42:00
2370,FR9729-880482,Dry,Breezy,4,Ryanair,London City Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,568,Widebody,2024-03-26 18:40:00
2371,FR6490-993534,Dry,Windy,5,Ryanair,London Heathrow Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,594,Regional,2024-12-06 05:45:00
2372,U24495-480123,Light,Breezy,0,easyJet,London City Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,36,Narrowbody,2024-02-17 07:20:00
2373,U24746-652347,Dry,Breezy,5,easyJet,London Heathrow Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,450,Narrowbody,2024-06-30 20:43:00
2374,U22547-628288,Light,Windy,27,easyJet,Dublin Airport,Dublin,Ireland,Belfast International Airport,Belfast,United Kingdom,138,Narrowbody,2024-04-28 00:56:00
2375,FR7777-637967,Dry,Breezy,4,Ryanair,London Gatwick Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,40,Widebody,2024-08-23 06:26:00
2376,U25824-575401,Dry,Breezy,6,easyJet,Glasgow Airport,Glasgow,United Kingdom,Dublin Airport,Dublin,Ireland,297,Narrowbody,2024-11-03 18:28:00
2377,EI6214-281674,Light,Windy,5,Aer Lingus,Dublin Airport,Dublin,Ireland,London City Airport,London,United Kingdom,478,Widebody,2024-05-20 07:34:00
2378,FR951-418644,Dry,Calm,39,Ryanair,Glasgow Airport,Glasgow,United Kingdom,London City Airport,London,United Kingdom,568,Narrowbody,2024-09-18 23:00:00
2379,U21727-483548,Moderate,Calm,0,easyJet,London City Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,478,Widebody,2024-01-07 13:47:00
2380,EI7281-801677,Dry,Breezy,8,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,Belfast International Airport,Belfast,United Kingdom,176,Narrowbody,2024-10-21 18:48:00
2381,BA1036-310412,Dry,Calm,17,British Airways,London Gatwick Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,595,Widebody,2024-08-26 20:58:00
2382,BA7708-227341,Dry,Windy,25,British Airways,London Gatwick Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,40,Narrowbody,2024-07-29 12:41:00
2383,FR7104-515323,Light,Breezy,37,Ryanair,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Narrowbody,2024-01-29 06:43:00
2384,U27574-076822,Dry,Very Windy,0,easyJet,Dublin Airport,Dublin,Ireland,London City Airport,London,United Kingdom,478,Regional,2024-03-01 10:25:00
2385,FR5212-719336,Moderate,Windy,5,Ryanair,London Gatwick Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,595,Narrowbody,2024-10-03 15:41:00
2386,BA3855-082289,Dry,Breezy,6,British Airways,London City Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,42,Narrowbody,2024-02-26 02:25:00
2387,BA6037-197845,Dry,Calm,3,British Airways,London Heathrow Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,40,Regional,2024-12-09 11:16:00
2388,BA5533-979242,Dry,Very Windy,7,British Airways,London Gatwick Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,561,Regional,2024-02-03 23:24:00
2389,EI6919-979468,Dry,Calm,8,Aer Lingus,London City Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,546,Narrowbody,2024-05-01 16:31:00
2390,FR5228-888004,Light,Windy,1,Ryanair,Glasgow Airport,Glasgow,United Kingdom,London Gatwick Airport,London,United Kingdom,595,Narrowbody,2024-10-28 08:18:00
2391,FR5029-290306,Dry,Very Windy,30,Ryanair,Dublin Airport,Dublin,Ireland,Shannon Airport,Shannon,Ireland,195,Narrowbody,2024-10-18 12:13:00
2392,FR9419-560043,Dry,Calm,0,Ryanair,Shannon Airport,Shannon,Ireland,Dublin Airport,Dublin,Ireland,195,Narrowbody,2024-08-18 11:24:00
2393,U28726-936019,Dry,Windy,0,easyJet,London Heathrow Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,40,Widebody,2024-09-06 08:09:00
2394,BA1464-322938,Moderate,Breezy,1,British Airways,Dublin Airport,Dublin,Ireland,Shannon Airport,Shannon,Ireland,195,Widebody,2024-06-03 08:29:00
2395,BA8033-327701,Dry,Windy,9,British Airways,London Gatwick Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,623,Narrowbody,2024-11-06 08:21:00
2396,BA9143-972669,Dry,Calm,11,British Airways,Dublin Airport,Dublin,Ireland,London City Airport,London,United Kingdom,478,Widebody,2024-04-01 14:12:00
2397,FR3632-558001,Light,Breezy,5,Ryanair,London City Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,36,Widebody,2024-12-20 15:59:00
2398,FR6665-957631,Dry,Breezy,29,Ryanair,Dublin Airport,Dublin,Ireland,Glasgow Airport,Glasgow,United Kingdom,297,Regional,2024-06-30 21:03:00
2399,FR4146-063288,Dry,Very Windy,34,Ryanair,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Regional,2024-06-02 21:25:00
2400,U26113-522664,Light,Breezy,0,easyJet,London City Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,42,Widebody,2024-10-29 15:06:00
2401,U21598-143982,Dry,Breezy,26,easyJet,Dublin Airport,Dublin,Ireland,London Heathrow Airport,London,United Kingdom,450,Regional,2024-05-29 15:05:00
2402,U28112-261911,Dry,Calm,5,easyJet,London City Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,546,Regional,2024-11-29 06:38:00
2403,EI3004-288993,Moderate,Breezy,10,Aer Lingus,London Gatwick Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,595,Narrowbody,2024-05-30 05:13:00
2404,EI4062-125050,Dry,Windy,0,Aer Lingus,London City Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,546,Regional,2024-08-27 17:08:00
2405,EI0260-151927,Moderate,Windy,1,Aer Lingus,London Heathrow Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,555,Regional,2024-12-23 10:43:00
2406,EI840-034190,Light,Calm,40,Aer Lingus,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Regional,2024-03-26 08:35:00
2407,EI9496-850596,Moderate,Breezy,15,Aer Lingus,Shannon Airport,Shannon,Ireland,Belfast International Airport,Belfast,United Kingdom,281,Regional,2024-11-18 20:51:00
2408,U29388-897774,Moderate,Windy,26,easyJet,Dublin Airport,Dublin,Ireland,Shannon Airport,Shannon,Ireland,195,Regional,2024-03-02 12:16:00
2409,U26604-766282,Light,Breezy,0,easyJet,Shannon Airport,Shannon,Ireland,London City Airport,London,United Kingdom,627,Regional,2024-01-08 22:03:00
2410,BA1132-004142,Dry,Very Windy,0,British Airways,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Widebody,2024-07-31 21:16:00
2411,EI4291-083351,Dry,Calm,0,Aer Lingus,Dublin Airport,Dublin,Ireland,London City Airport,London,United Kingdom,478,Narrowbody,2024-05-21 11:39:00
2412,FR8317-697806,Dry,Windy,24,Ryanair,London Gatwick Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,40,Regional,2024-03-24 18:13:00
2413,EI3195-255983,Dry,Windy,40,Aer Lingus,London Heathrow Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,523,Widebody,2024-05-11 17:54:00
2414,FR6477-807601,Moderate,Very Windy,35,Ryanair,Belfast International Airport,Belfast,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,176,Regional,2024-06-23 10:50:00
2415,U2352-539465,Heavy,Calm,9,easyJet,Shannon Airport,Shannon,Ireland,Glasgow Airport,Glasgow,United Kingdom,457,Regional,2024-01-18 15:09:00
2416,EI5067-608506,Light,Calm,6,Aer Lingus,Shannon Airport,Shannon,Ireland,London Heathrow Airport,London,United Kingdom,594,Regional,2024-08-22 08:36:00
2417,BA2502-491265,Heavy,Windy,17,British Airways,London Gatwick Airport,London,United Kingdom,London Heathrow Airport,London,United Kingdom,40,Regional,2024-02-08 12:47:00
2418,EI3255-239073,Dry,Calm,6,Aer Lingus,London Heathrow Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,40,Widebody,2024-05-11 01:51:00
2419,FR3545-342919,Light,Calm,30,Ryanair,London Heathrow Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,594,Widebody,2024-11-17 08:39:00
2420,FR5354-477039,Light,Breezy,2,Ryanair,Shannon Airport,Shannon,Ireland,London City Airport,London,United Kingdom,627,Regional,2024-10-30 19:20:00
2421,EI6354-970364,Light,Breezy,4,Aer Lingus,Shannon Airport,Shannon,Ireland,London City Airport,London,United Kingdom,627,Regional,2024-08-11 16:29:00
2422,BA7159-681742,Dry,Breezy,1,British Airways,London Gatwick Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,485,Regional,2024-06-26 13:40:00
2423,U28740-791763,Dry,Very Windy,6,easyJet,Belfast International Airport,Belfast,United Kingdom,London Gatwick Airport,London,United Kingdom,561,Narrowbody,2024-12-07 13:31:00
2424,FR6154-130706,Dry,Breezy,0,Ryanair,London City Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,478,Widebody,2024-12-03 20:57:00
2425,U29729-603850,Moderate,Windy,5,easyJet,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Widebody,2024-03-14 20:36:00
2426,EI2255-284930,Dry,Calm,3,Aer Lingus,Glasgow Airport,Glasgow,United Kingdom,London Gatwick Airport,London,United Kingdom,595,Widebody,2024-02-17 15:50:00
2427,BA330-722804,Dry,Breezy,2,British Airways,London Gatwick Airport,London,United Kingdom,Belfast International Airport,Belfast,United Kingdom,561,Regional,2024-04-15 11:25:00
2428,U29587-645853,Light,Windy,3,easyJet,London City Airport,London,United Kingdom,London Gatwick Airport,London,United Kingdom,42,Narrowbody,2024-01-28 09:23:00
2429,EI0907-155841,Light,Breezy,8,Aer Lingus,London Gatwick Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,595,Regional,2024-06-14 10:17:00
2430,BA1210-118627,Moderate,Very Windy,1,British Airways,London Heathrow Airport,London,United Kingdom,London City Airport,London,United Kingdom,36,Widebody,2024-03-02 02:23:00
2431,BA7980-763652,Light,Calm,3,British Airways,London City Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,478,Regional,2024-08-21 16:23:00
